Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-,Origem
18/03/2024,11:54:50,N/D,SLOT,OBLONGO_1,X,1613.28,1613.17,-0.11,0.8,-0.8,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,SLOT,OBLONGO_1,Z,19.15,19.65,0.5,0.8,-0.8,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_108,Y,696.42,696.44,0.01,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_109,Y,696.42,696.5,0.07,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_110,Y,696.42,696.58,0.16,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_111,Y,696.42,696.61,0.19,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_113,Y,731.74,732.07,0.33,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_114,Y,731.77,732.26,0.48,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_115,Y,731.76,732.29,0.53,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_116,Y,736.91,738.02,1.11,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_117,Y,736.91,737.99,1.08,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_118,Y,739.41,740.39,0.98,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_120,Y,742.21,743.27,1.05,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_121,Y,742.22,743.46,1.24,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_122,Y,744.27,744.55,0.27,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_124,Y,744.67,745.11,0.43,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_125,Y,747.45,747.85,0.4,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_126,Y,747.45,747.78,0.33,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_127,Y,750.08,750.27,0.18,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_128,Y,750.1,750.2,0.1,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_30,Y,744.16,744.63,0.47,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_129,Y,751.51,751.6,0.09,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_130,Y,751.58,751.7,0.12,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_131,Y,751.58,751.41,-0.16,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_132,Y,751.58,751.57,-0.01,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_19,Y,739.81,741.0,1.19,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_133,Y,751.58,752.09,0.52,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_134,Y,750.11,750.67,0.56,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_135,Y,731.43,731.76,0.33,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_136,Y,716.07,715.05,-1.02,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_137,Y,715.92,714.35,-1.57,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_138,Y,712.69,712.08,-0.6,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_139,Y,713.34,713.98,0.64,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_140,Y,713.04,713.49,0.45,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_141,Y,710.19,710.87,0.68,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_31,Y,706.15,706.69,0.54,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_142,Y,707.68,707.91,0.23,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_143,Y,706.83,707.29,0.46,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_145,Y,703.3,703.67,0.37,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_146,Y,700.49,701.17,0.68,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_147,Y,699.27,699.84,0.58,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PNT_BORDA_19,Y,731.74,731.87,0.13,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_148,Y,697.9,698.61,0.71,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_149,Y,696.42,697.01,0.58,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_150,Y,696.42,696.81,0.38,1.0,-0.0,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_36,Y,690.64,691.45,0.81,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_37,Y,689.56,689.96,0.4,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_38,Y,682.92,683.57,0.65,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_39,Y,678.58,679.14,0.56,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_40,Y,677.9,677.62,-0.27,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_41,Y,671.8,671.69,-0.11,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_42,Y,655.76,656.6,0.84,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_43,Y,652.61,653.47,0.86,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_44,Y,640.96,641.74,0.79,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_45,Y,635.83,636.6,0.76,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_46,Y,641.32,641.91,0.59,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_47,Y,636.07,636.86,0.79,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_48,Y,641.18,641.77,0.59,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_49,Y,636.24,636.96,0.71,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_50,Y,642.92,643.15,0.23,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_51,Y,638.57,638.77,0.2,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_77,Y,639.74,640.39,0.65,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_78,Y,634.34,634.75,0.41,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_79,Y,639.27,639.87,0.6,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_80,Y,636.24,636.68,0.45,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_81,Y,640.63,641.2,0.57,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_82,Y,640.21,640.6,0.4,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_83,Y,637.4,637.71,0.31,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_84,Y,634.34,634.7,0.36,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_85,Y,634.98,635.48,0.49,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_86,Y,636.78,637.27,0.49,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_87,Y,636.78,637.21,0.43,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_73,Y,635.17,635.48,0.31,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_154,Y,639.72,640.33,0.61,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_155,Y,634.52,634.87,0.35,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_74,Y,639.82,640.43,0.61,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_156,Y,639.53,640.04,0.51,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_157,Y,634.61,635.14,0.53,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_159,Y,640.42,640.68,0.26,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_54,Z,68.52,69.17,0.65,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_55,Z,65.28,66.01,0.73,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_56,Z,54.29,54.38,0.09,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_57,Z,51.45,51.74,0.29,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_58,Z,50.24,49.93,-0.31,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_59,Z,47.33,47.08,-0.25,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_60,Z,45.8,45.44,-0.36,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_161,Z,52.68,51.98,-0.7,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_53,Z,113.49,113.83,0.34,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_61,Z,42.75,42.43,-0.32,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_151,Z,43.44,44.05,0.62,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_152,Z,61.83,62.58,0.75,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_153,Z,67.73,67.89,0.16,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_158,Z,65.24,65.06,-0.18,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_160,Z,61.86,61.42,-0.44,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_63,Z,-40.73,-40.25,0.48,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_65,Z,-41.79,-41.25,0.54,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_66,Z,-45.5,-44.75,0.75,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_64,Z,-45.82,-44.81,1.01,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_67,Z,-41.63,-41.13,0.51,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_68,Z,-46.16,-45.54,0.62,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_90,Z,-41.15,-41.59,-0.44,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_91,Z,-50.17,-50.55,-0.38,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_92,Z,-40.49,-40.59,-0.1,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_93,Z,-43.5,-43.94,-0.44,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_94,Z,-40.75,-40.8,-0.05,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_95,Z,-43.74,-43.99,-0.26,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_96,Z,-40.76,-40.86,-0.11,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_97,Z,-44.0,-44.24,-0.24,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_69,Z,-37.52,-37.3,0.22,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_70,Z,-41.25,-40.8,0.45,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_102,Z,-40.75,-40.18,0.57,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_103,Z,-43.48,-42.97,0.52,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_169,Z,-50.65,-50.34,0.31,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_170,Z,-48.01,-47.97,0.03,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_107,Z,-40.2,-39.59,0.6,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_106,Z,-46.06,-45.43,0.63,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_104,Z,-42.47,-41.95,0.51,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_105,Z,-42.6,-41.95,0.65,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_98,Z,-40.26,-40.1,0.15,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_99,Z,-43.2,-43.17,0.03,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_100,Z,-40.26,-39.93,0.32,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_101,Z,-43.04,-42.84,0.2,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_167,Z,-49.3,-49.08,0.22,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_168,Z,-50.62,-50.11,0.51,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_166,Z,-48.24,-48.31,-0.07,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_165,Z,-48.77,-49.43,-0.66,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_28,Z,-46.91,-47.16,-0.25,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_88,Z,-42.32,-42.88,-0.56,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_89,Z,-50.38,-51.05,-0.68,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_171,Z,-51.44,-50.51,0.93,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_172,Z,-52.68,-51.2,1.48,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_173,Z,-53.43,-53.13,0.3,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_174,Z,-31.08,-30.89,0.19,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_175,Z,-15.25,-15.02,0.24,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_29,Z,-46.91,-46.44,0.48,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_32,Z,144.16,144.69,0.53,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_33,Z,143.98,144.22,0.24,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_34,Z,134.26,134.21,-0.06,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_35,Z,133.83,133.94,0.11,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_162,Z,46.8,47.52,0.73,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_52,Z,118.42,118.92,0.5,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_72,Z,56.03,55.14,-0.89,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_23,Z,45.7,45.65,-0.05,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_75,Z,42.79,42.51,-0.28,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_76,Z,42.26,41.97,-0.29,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_20,Z,60.68,60.57,-0.11,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_163,X,2300.97,2300.75,-0.22,0.7,-0.7,01 - C0602.2024.csv
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_164,X,2297.53,2297.15,-0.38,0.7,-0.7,01 - C0602.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.65,-0.36,1.0,-1.0,02 - C0603.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.79,0.0,1.0,-1.0,02 - C0603.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2075.85,-0.5,0.8,-0.8,02 - C0603.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_19,Y,735.68,736.02,0.34,0.8,-0.8,02 - C0603.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1955.64,-0.56,0.8,-0.8,02 - C0603.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_20,Y,731.25,732.03,0.78,0.8,-0.8,02 - C0603.2024.csv
20/03/2024,14:14:43,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.84,-0.37,0.8,-0.8,02 - C0603.2024.csv
