Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
28/11/2025,15:52:48,LOC102,PONTO,PTO_DE_BORDA_APARADA_13,X,2815.29,2818.27,2.98,1.2,-1.2
28/11/2025,15:52:48,LOC103,PONTO,PTO_DE_BORDA_APARADA_20,X,2630.59,2629.65,-0.94,1.2,-1.2
28/11/2025,15:52:48,LOC104,PONTO,PTO_DE_BORDA_APARADA_21,X,2604.7,2603.6,-1.1,1.2,-1.2
28/11/2025,15:52:48,LOC111,PONTO,PTO_DE_BORDA_APARADA_36,X,2630.59,2630.48,-0.11,1.2,-1.2
28/11/2025,15:52:48,LOC138,PONTO,PTO_DE_BORDA_APARADA_37,T,0.0,0.97,0.97,1.2,-1.2
28/11/2025,15:52:48,LOC132,PONTO,PTO_DE_BORDA_APARADA_2,T,0.0,0.16,0.16,1.2,-1.2
28/11/2025,15:52:48,LOC133,PONTO,PTO_DE_BORDA_APARADA_3,T,0.0,0.2,0.2,1.2,-1.2
28/11/2025,15:52:48,LOC134,PONTO,PTO_DE_BORDA_APARADA_4,T,0.0,0.16,0.16,1.2,-1.2
28/11/2025,15:52:48,LOC135,PONTO,PTO_DE_BORDA_APARADA_5,T,0.0,0.33,0.33,1.2,-1.2
28/11/2025,15:52:48,LOC136,PONTO,PTO_DE_BORDA_APARADA_6,T,0.0,0.41,0.41,1.2,-1.2
28/11/2025,15:52:48,LOC137,PONTO,PTO_DE_BORDA_APARADA_7,T,0.0,0.47,0.47,1.2,-1.2
28/11/2025,15:52:48,LOC112,PONTO,PTO_DE_BORDA_APARADA_14,Y,-306.51,-306.3,0.22,1.0,-1.0
28/11/2025,15:52:48,LOC113,PONTO,PTO_DE_BORDA_APARADA_15,Y,-306.51,-306.35,0.16,1.0,-1.0
28/11/2025,15:52:48,LOC114,PONTO,PTO_DE_BORDA_APARADA_16,Y,-306.51,-306.46,0.05,1.0,-1.0
28/11/2025,15:52:48,LOC115,PONTO,PTO_DE_BORDA_APARADA_17,Y,-306.51,-306.5,0.02,1.0,-1.0
28/11/2025,15:52:48,LOC116,PONTO,PTO_DE_BORDA_APARADA_18,Y,-306.51,-306.54,-0.02,1.0,-1.0
28/11/2025,15:52:48,LOC117,PONTO,PTO_DE_BORDA_APARADA_19,Y,-306.51,-306.54,-0.03,1.0,-1.0
28/11/2025,15:52:48,LOC108,PONTO,PTO_DE_BORDA_APARADA_33,X,2432.95,2432.92,-0.03,1.2,-1.2
28/11/2025,15:52:48,LOC109,PONTO,PTO_DE_BORDA_APARADA_31,X,2432.95,2432.82,-0.13,1.2,-1.2
28/11/2025,15:52:48,LOC110,PONTO,PTO_DE_BORDA_APARADA_32,X,2432.95,2432.84,-0.11,1.2,-1.2
28/11/2025,15:52:48,LOC118,PONTO,PTO_DE_BORDA_APARADA_29,Y,-159.81,-160.78,-0.97,1.2,-1.2
28/11/2025,15:52:48,LOC119,PONTO,PTO_DE_BORDA_APARADA_30,Y,-159.81,-160.9,-1.09,1.2,-1.2
28/11/2025,15:52:48,LOC120,PONTO,PTO_DE_BORDA_APARADA_34,Y,-280.71,-279.69,1.02,1.2,-1.2
28/11/2025,15:52:48,LOC121,PONTO,PTO_DE_BORDA_APARADA_35,Y,-280.71,-279.84,0.87,1.2,-1.2
28/11/2025,15:52:48,LOC122,PONTO,PTO_DE_BORDA_APARADA_22,Y,159.81,160.87,1.06,1.2,-1.2
28/11/2025,15:52:48,LOC123,PONTO,PTO_DE_BORDA_APARADA_23,Y,159.81,161.3,1.49,1.2,-1.2
28/11/2025,15:52:48,LOC107,PONTO,PTO_DE_BORDA_APARADA_24,X,2432.95,2432.46,-0.49,1.2,-1.2
28/11/2025,15:52:48,LOC105,PONTO,PTO_DE_BORDA_APARADA_25,X,2432.95,2432.37,-0.58,1.2,-1.2
28/11/2025,15:52:48,LOC106,PONTO,PTO_DE_BORDA_APARADA_26,X,2432.95,2432.71,-0.24,1.2,-1.2
28/11/2025,15:52:48,LOC124,PONTO,PTO_DE_BORDA_APARADA_27,Y,280.71,279.92,-0.79,1.2,-1.2
28/11/2025,15:52:48,LOC125,PONTO,PTO_DE_BORDA_APARADA_28,Y,280.71,279.98,-0.73,1.2,-1.2
